R_off,k_AA_anti,k_AA_sym,R_AA,Proton Flux (/s),Substrate Flux (/s)
0.1995262314968879,4.0,2.0,2.0,0.5776252141025874,-0.03261276026475306
0.2511886431509577,4.0,2.0,2.0,0.6004558480559139,-0.03041969844129497
0.3162277660168379,4.0,2.0,2.0,0.6217638870969812,-0.028124098462317098
0.39810717055349776,4.0,2.0,2.0,0.6412573513649105,-0.025737072839854894
0.5011872336272725,4.0,2.0,2.0,0.6586617152392027,-0.023271535547937598
0.6309573444801929,4.0,2.0,2.0,0.6737263240857951,-0.02074185640361638
0.7943282347242806,4.0,2.0,2.0,0.6862301307324448,-0.01816345060389686
1.0,4.0,2.0,2.0,0.695986617132531,-0.015552331150991512
1.2589254117941686,4.0,2.0,2.0,0.7028478250528929,-0.012924654633143923
1.5848931924611143,4.0,2.0,2.0,0.7067074668675744,-0.010296290183665955
1.9952623149688788,4.0,2.0,2.0,0.7075031183856395,-0.0076824376136008
2.511886431509577,4.0,2.0,2.0,0.7052175085807528,-0.005097314368587453
3.1622776601683795,4.0,2.0,2.0,0.6998789184425291,-0.0025539230866450198
3.9810717055349776,4.0,2.0,2.0,0.6915606884595352,-6.390325056781513e-05
5.011872336272725,4.0,2.0,2.0,0.6803798190425291,0.002362537206229134
6.30957344480193,4.0,2.0,2.0,0.666494638634218,0.004716620629172621
7.943282347242821,4.0,2.0,2.0,0.6501015174307686,0.006990943130049924
9.999999999999998,4.0,2.0,2.0,0.6314306251962034,0.009179379189944136
12.589254117941689,4.0,2.0,2.0,0.6107407706974954,0.011276963595745844
15.848931924611142,4.0,2.0,2.0,0.5883134149604327,0.013279765083399403
19.95262314968879,4.0,2.0,2.0,0.5644460142777286,0.015184763031377025
25.118864315095824,4.0,2.0,2.0,0.5394449124565475,0.016989734914598136
31.622776601683796,4.0,2.0,2.0,0.513618054910618,0.018693158548411436
39.81071705534977,4.0,2.0,2.0,0.487267830538756,0.02029412988812137
50.11872336272725,4.0,2.0,2.0,0.4606843542943938,0.021792294627755032
63.0957344480193,4.0,2.0,2.0,0.43413948140013464,0.023187790229925388
79.43282347242821,4.0,2.0,2.0,0.40788179527704693,0.024481194330520317
100.0,4.0,2.0,2.0,0.38213274147354687,0.025673475583409208
125.89254117941688,4.0,2.0,2.0,0.35708399802823293,0.026765943740265575
158.48931924611142,4.0,2.0,2.0,0.3328960887158468,0.02776019685795626
199.52623149688807,4.0,2.0,2.0,0.3096981687929094,0.02865806475440475
251.18864315095797,4.0,2.0,2.0,0.2875888504252944,0.029461548996214736
316.2277660168379,4.0,2.0,2.0,0.2666378913341502,0.03017276065996575
398.1071705534977,4.0,2.0,2.0,0.24688854670466195,0.030793857791381267
501.1872336272726,4.0,2.0,2.0,0.2283603797854898,0.031326984878381724
630.9573444801938,4.0,2.0,2.0,0.21105233767610707,0.03177421678506538
794.3282347242813,4.0,2.0,2.0,0.19494592131943603,0.0321375095196576
999.9999999999999,4.0,2.0,2.0,0.18000830821135838,0.03241865999515951
1258.9254117941687,4.0,2.0,2.0,0.1661953187109615,0.03261927664688118
1584.893192461114,4.0,2.0,2.0,0.1534541487594681,0.032740762442530415
1995.2623149688807,4.0,2.0,2.0,0.14172582090067273,0.03278431148592607
2511.88643150958,4.0,2.0,2.0,0.1309473302743703,0.032750920083447356
3162.2776601683795,4.0,2.0,2.0,0.12105348205703981,0.03264141280465462
3981.0717055349774,4.0,2.0,2.0,0.11197843159550469,0.03245648370372248
5011.872336272725,4.0,2.0,2.0,0.10365694858478568,0.03219675244730125
6309.573444801935,4.0,2.0,2.0,0.09602543269413988,0.031862834586610225
7943.282347242815,4.0,2.0,2.0,0.0890227107698807,0.03145542459196715
10000.0,4.0,2.0,2.0,0.08259064587976349,0.030975389524581877
12589.254117941686,4.0,2.0,2.0,0.0766745867080084,0.03042387036188189
15848.931924611143,4.0,2.0,2.0,0.07122368278677892,0.029802387054814125
19952.623149688807,4.0,2.0,2.0,0.06619108730325633,0.029112942446442556
25118.864315095798,4.0,2.0,2.0,0.06153406521827784,0.028358119321545153
31622.776601683792,4.0,2.0,2.0,0.057214020568872884,0.02754116421553548
39810.71705534978,4.0,2.0,2.0,0.05319645343130263,0.026666051332254404
50118.72336272726,4.0,2.0,2.0,0.04945085435052379,0.025737520143928858
63095.734448019364,4.0,2.0,2.0,0.04595054227149876,0.02476108108193091
79432.82347242814,4.0,2.0,2.0,0.04267245121520073,0.023742985223023313
99999.99999999999,4.0,2.0,2.0,0.03959687109351114,0.022690155996099432
125892.54117941686,4.0,2.0,2.0,0.03670714900077118,0.021610083542083602
158489.3192461114,4.0,2.0,2.0,0.03398935879537449,0.02051068521969051
199526.2314968881,4.0,2.0,2.0,0.03143194845254295,0.019400138552809858
251188.64315095794,4.0,2.0,2.0,0.02902537615668227,0.01828669532118
316227.76601683797,4.0,2.0,2.0,0.026761747061864426,0.017178487189989006
398107.17055349774,4.0,2.0,2.0,0.024634462820348063,0.016083334024106135
501187.233627273,4.0,2.0,2.0,0.02263789523041113,0.015008565734258834
630957.3444801937,4.0,2.0,2.0,0.020767093706581165,0.013960867199318133
794328.2347242812,4.0,2.0,2.0,0.019017533891165676,0.012946153684275583
1000000.0,4.0,2.0,2.0,0.017384911876570108,0.011969481514791982
1258925.4117941686,4.0,2.0,2.0,0.015864985517263855,0.0110349959140561
1584893.1924611116,4.0,2.0,2.0,0.014453461496861223,0.010145915185784787
1995262.3149688807,4.0,2.0,2.0,0.01314592444191462,0.009304548110027884
2511886.431509586,4.0,2.0,2.0,0.011937802612819947,0.008512339686745874
3162277.6601683795,4.0,2.0,2.0,0.010824363626075847,0.007769939294538436
3981071.7055349774,4.0,2.0,2.0,0.00980073325052545,0.007077284913104103
5011872.336272718,4.0,2.0,2.0,0.008861930481426205,0.006433697200564723
6309573.444801937,4.0,2.0,2.0,0.008002912695434607,0.00583797778938002
7943282.347242836,4.0,2.0,2.0,0.007218625576757914,0.005288507019916259
10000000.000000002,4.0,2.0,2.0,0.00650405353709873,0.004783337328322265
12589254.117941689,4.0,2.0,2.0,0.0058542674095539435,0.004320279526856421
15848931.924611123,4.0,2.0,2.0,0.005264467189505711,0.003896980171642648
19952623.149688806,4.0,2.0,2.0,0.004730018465386914,0.003510989047537973
25118864.31509587,4.0,2.0,2.0,0.004246481898825534,0.003159816482784335
31622776.60168379,4.0,2.0,2.0,0.0038096356693574675,0.0028409807300586267
39810717.055349775,4.0,2.0,2.0,0.003415491201940519,0.0025520460239295065
50118723.362727195,4.0,2.0,2.0,0.0030603027641013672,0.002290652165857984
63095734.44801939,4.0,2.0,2.0,0.0027405716767563036,0.0020545366197914595
79432823.47242837,4.0,2.0,2.0,0.0024530459527102103,0.0018415501481794073
100000000.0,4.0,2.0,2.0,0.0021947161822758092,0.001649667002504662
125892541.179417,4.0,2.0,2.0,0.0019628084462250343,0.0014769906239157115
158489319.24611136,4.0,2.0,2.0,0.0017547749687454588,0.001321755724492481
199526231.4968881,4.0,2.0,2.0,0.0015682831400240333,0.0011823275207461033
251188643.15095872,4.0,2.0,2.0,0.001401203449033895,0.0010571987875278592
316227766.01683795,4.0,2.0,2.0,0.0012515967787497012,0.0009449852991715572
398107170.55349815,4.0,2.0,2.0,0.0011177014327632487,0.000844420129698791
501187233.62727195,4.0,2.0,2.0,0.0009979201867298467,0.0007543471977829949
630957344.4801942,4.0,2.0,2.0,0.0008908075915431167,0.0006737143660888723
794328234.7242844,4.0,2.0,2.0,0.000795057697972849,0.000601566338844125
1000000000.0000029,4.0,2.0,2.0,0.0007094923244420673,0.0005370375457074521
1258925411.794171,4.0,2.0,2.0,0.000633049950015125,0.0004793451534388121
1584893192.4611251,4.0,2.0,2.0,0.0005647752826541147,0.00042778230861647534
1995262314.968881,4.0,2.0,2.0,0.0005038095274247032,0.00038171168366094824
2511886431.509586,4.0,2.0,2.0,0.0004493813596385925,0.00034055937370022137
3162277660.168384,4.0,2.0,2.0,0.00040079859300002664,0.00030380917237929675
3981071705.534988,4.0,2.0,2.0,0.00035744052184925,0.00027099723969917374
5011872336.272755,4.0,2.0,2.0,0.0003187509088314274,0.00024170716358448655
6309573444.801974,4.0,2.0,2.0,0.0002842315841274187,0.00021556540844450288
7943282347.24286,4.0,2.0,2.0,0.00025343661922062514,0.00019223713792841285
10000000000.0,4.0,2.0,2.0,0.00022596703658719764,0.0001714223948932788
1e-10,5.0,1.0,5.0,0.06200315739923688,-0.061989413590113854
1.2589254117941602e-10,5.0,1.0,5.0,0.06200481064571691,-0.06198938987754785
1.584893192461103e-10,5.0,1.0,5.0,0.06200666560814345,-0.06198936327115298
1.995262314968867e-10,5.0,1.0,5.0,0.062008746896831175,-0.06198933341770997
2.51188643150957e-10,5.0,1.0,5.0,0.06201108212429475,-0.06198929992086976
3.162277660168375e-10,5.0,1.0,5.0,0.06201370227138762,-0.06198926233588255
3.981071705534963e-10,5.0,1.0,5.0,0.06201664209806953,-0.06198922016368231
5.011872336272719e-10,5.0,1.0,5.0,0.06201994060423446,-0.06198917284424634
6.309573444801887e-10,5.0,1.0,5.0,0.06202364154669296,-0.061989119749141834
7.943282347242791e-10,5.0,1.0,5.0,0.062027794019140055,-0.061989060173158306
9.999999999999972e-10,5.0,1.0,5.0,0.062032453102770384,-0.06198899332491458
1.2589254117941625e-09,5.0,1.0,5.0,0.062037680596128846,-0.06198891831631225
1.5848931924611111e-09,5.0,1.0,5.0,0.06204354583382695,-0.061988834150694866
1.9952623149688807e-09,5.0,1.0,5.0,0.06205012660491793,-0.0619887397095516
2.5118864315095745e-09,5.0,1.0,5.0,0.06205751018302978,-0.06198863373758584
3.1622776601683787e-09,5.0,1.0,5.0,0.06206579448181364,-0.06198851482594516
3.9810717055349615e-09,5.0,1.0,5.0,0.06207508935090166,-0.061988381393384764
5.01187233627272e-09,5.0,1.0,5.0,0.062085518029394465,-0.06198823166510666
6.309573444801932e-09,5.0,1.0,5.0,0.06209721877594471,-0.061988063648984064
7.943282347242797e-09,5.0,1.0,5.0,0.06211034669678939,-0.06198787510884418
1e-08,5.0,1.0,5.0,0.0621250757956376,-0.06198766353443888
1.2589254117941638e-08,5.0,1.0,5.0,0.06214160127217559,-0.06198742610768723
1.584893192461112e-08,5.0,1.0,5.0,0.06216014209913307,-0.06198715966471645
1.995262314968881e-08,5.0,1.0,5.0,0.062180943911412635,-0.06198686065316911
2.5118864315095768e-08,5.0,1.0,5.0,0.06220428224474058,-0.061986525084171885
3.162277660168379e-08,5.0,1.0,5.0,0.06223046616571177,-0.061986148478280725
3.981071705534961e-08,5.0,1.0,5.0,0.062259842340009176,-0.06198572580462671
5.01187233627272e-08,5.0,1.0,5.0,0.06229279959103402,-0.0619852514123788
6.309573444801938e-08,5.0,1.0,5.0,0.0623297740072412,-0.061984718953521166
7.943282347242805e-08,5.0,1.0,5.0,0.06237125466318827,-0.06198412129580158
9.999999999999998e-08,5.0,1.0,5.0,0.06241779002673761,-0.06198345042454673
1.2589254117941638e-07,5.0,1.0,5.0,0.06246999513306309,-0.06198269733185531
1.5848931924611122e-07,5.0,1.0,5.0,0.06252855961516142,-0.06198185189146421
1.9952623149688814e-07,5.0,1.0,5.0,0.06259425669052167,-0.06198090271733134
2.511886431509577e-07,5.0,1.0,5.0,0.06266795321451958,-0.06197983700369057
3.162277660168379e-07,5.0,1.0,5.0,0.0627506209230296,-0.06197864034399057
3.9810717055349634e-07,5.0,1.0,5.0,0.06284334899972897,-0.06197729652573343
5.01187233627272e-07,5.0,1.0,5.0,0.0629473581176392,-0.06197578729776122
6.30957344480194e-07,5.0,1.0,5.0,0.06306401611960238,-0.061974092105985805
7.943282347242806e-07,5.0,1.0,5.0,0.06319485551862303,-0.06197218779291116
1e-06,5.0,1.0,5.0,0.06334159301622626,-0.061970048255524435
1.2589254117941676e-06,5.0,1.0,5.0,0.06350615125510105,-0.0619676440552235
1.5848931924611126e-06,5.0,1.0,5.0,0.06369068304108684,-0.06196494197236081
1.9952623149688766e-06,5.0,1.0,5.0,0.0638975982887607,-0.061961904496692664
2.5118864315095768e-06,5.0,1.0,5.0,0.06412959396405558,-0.06195848924347859
3.1622776601683788e-06,5.0,1.0,5.0,0.06438968731592529,-0.06195464828313026
3.981071705534973e-06,5.0,1.0,5.0,0.06468125270628632,-0.06195032737009806
5.011872336272719e-06,5.0,1.0,5.0,0.0650080623622836,-0.061945465054034025
6.3095734448019305e-06,5.0,1.0,5.0,0.06537433138598998,-0.06193999165308913
7.943282347242806e-06,5.0,1.0,5.0,0.06578476736221874,-0.06193382806538997
1e-05,5.0,1.0,5.0,0.0662446249029595,-0.06192688439015798
1.2589254117941675e-05,5.0,1.0,5.0,0.06675976545422571,-0.06191905832445245
1.5848931924611124e-05,5.0,1.0,5.0,0.06733672266425492,-0.06191023329494119
1.9952623149688786e-05,5.0,1.0,5.0,0.06798277356664503,-0.06190027627625737
2.5118864315095768e-05,5.0,1.0,5.0,0.06870601576268365,-0.06188903523814132
3.1622776601683795e-05,5.0,1.0,5.0,0.06951545068723168,-0.061876336152459264
3.9810717055349735e-05,5.0,1.0,5.0,0.0704210729040696,-0.0618619794780661
5.01187233627272e-05,5.0,1.0,5.0,0.0714339651900963,-0.06184573602606044
6.309573444801929e-05,5.0,1.0,5.0,0.07256639892202216,-0.06182734209000559
7.943282347242806e-05,5.0,1.0,5.0,0.07383193896131517,-0.06180649370493356
0.0001,5.0,1.0,5.0,0.07524555182851757,-0.06178283987526474
0.00012589254117941672,5.0,1.0,5.0,0.07682371545050858,-0.06175597458516228
0.00015848931924611128,5.0,1.0,5.0,0.07858452813660148,-0.06172542737553701
0.00019952623149688788,5.0,1.0,5.0,0.08054781367396421,-0.06169065224050511
0.0002511886431509577,5.0,1.0,5.0,0.08273521851312395,-0.06165101456370493
0.00031622776601683794,5.0,1.0,5.0,0.08517029592648113,-0.06160577578333793
0.0003981071705534973,5.0,1.0,5.0,0.0878785707586207,-0.0615540754469856
0.000501187233627272,5.0,1.0,5.0,0.0908875769479232,-0.0614949102973641
0.000630957344480193,5.0,1.0,5.0,0.09422685840000566,-0.06142711002415813
0.0007943282347242807,5.0,1.0,5.0,0.0979279220709209,-0.061349309332990896
0.001,5.0,1.0,5.0,0.10202413033615564,-0.06125991603111025
0.0012589254117941675,5.0,1.0,5.0,0.1065505179815286,-0.06115707492400908
0.0015848931924611121,5.0,1.0,5.0,0.11154351760166255,-0.061038627474554116
0.0019952623149688785,5.0,1.0,5.0,0.11704057603316301,-0.06090206741558186
0.0025118864315095773,5.0,1.0,5.0,0.12307964394665465,-0.060744492849618796
0.0031622776601683794,5.0,1.0,5.0,0.12969852120065825,-0.060562555836786346
0.003981071705534973,5.0,1.0,5.0,0.13693404240268095,-0.06035241108256509
0.00501187233627272,5.0,1.0,5.0,0.14482109074633892,-0.060109666101889975
0.006309573444801929,5.0,1.0,5.0,0.1533914340139811,-0.05982933615201158
0.007943282347242805,5.0,1.0,5.0,0.16267238500892764,-0.0595058082685003
0.01,5.0,1.0,5.0,0.17268529982640846,-0.05913281984983778
0.012589254117941663,5.0,1.0,5.0,0.18344394126202257,-0.058703458318283414
0.01584893192461114,5.0,1.0,5.0,0.19495275091043446,-0.05821018929177938
0.019952623149688785,5.0,1.0,5.0,0.20720509128211284,-0.05764492123695946
0.02511886431509577,5.0,1.0,5.0,0.2201815371821235,-0.05699911449748299
0.03162277660168379,5.0,1.0,5.0,0.233848311727323,-0.0562639416439264
0.03981071705534969,5.0,1.0,5.0,0.24815597435271844,-0.05543050402653659
0.05011872336272724,5.0,1.0,5.0,0.2630384733786964,-0.054490106056413135
0.06309573444801929,5.0,1.0,5.0,0.2784126717288842,-0.05343458405835591
0.07943282347242805,5.0,1.0,5.0,0.2941784393790031,-0.05225668070029658
0.10000000000000002,5.0,1.0,5.0,0.3102193794001926,-0.05095044943921174
0.12589254117941662,5.0,1.0,5.0,0.32640421694718774,-0.04951166683401893
0.15848931924611143,5.0,1.0,5.0,0.342588834974778,-0.04793822489380944
0.1995262314968879,5.0,1.0,5.0,0.35861889132972624,-0.046230471902447196
0.2511886431509577,5.0,1.0,5.0,0.37433290490429894,-0.04439146937387136
0.3162277660168379,5.0,1.0,5.0,0.389565659912148,-0.042427135655702046
0.39810717055349776,5.0,1.0,5.0,0.4041517525675576,-0.04034625343996982
0.5011872336272725,5.0,1.0,5.0,0.4179290973140725,-0.03816032866818234
0.6309573444801929,5.0,1.0,5.0,0.4307422215476577,-0.03588330100413521
0.7943282347242806,5.0,1.0,5.0,0.4424452069648891,-0.033531119646865525
1.0,5.0,1.0,5.0,0.45290417808952865,-0.031121210959622832
1.2589254117941686,5.0,1.0,5.0,0.4619992881865236,-0.02867187445607407
1.5848931924611143,5.0,1.0,5.0,0.4696262028685389,-0.02620164976230561
1.9952623149688788,5.0,1.0,5.0,0.4756971257918769,-0.023728698549759
2.511886431509577,5.0,1.0,5.0,0.4801414437861737,-0.02127024213812905
3.1622776601683795,5.0,1.0,5.0,0.48290608734312007,-0.01884208821341673
3.9810717055349776,5.0,1.0,5.0,0.48395570550988465,-0.016458270110546156
5.011872336272725,5.0,1.0,5.0,0.48327274278970184,-0.014130810828178433
6.30957344480193,5.0,1.0,5.0,0.48085748215953106,-0.011869612804657448
7.943282347242821,5.0,1.0,5.0,0.4767280864304694,-0.009682464675505527
9.999999999999998,5.0,1.0,5.0,0.4709206342293772,-0.007575148570704742
12.589254117941689,5.0,1.0,5.0,0.46348911145314187,-0.005551626402897887
15.848931924611142,5.0,1.0,5.0,0.4545052886174267,-0.003614281086460274
19.95262314968879,5.0,1.0,5.0,0.4440583931240058,-0.0017641884716065536
25.118864315095824,5.0,1.0,5.0,0.43225447634651304,-1.39755837110202e-06
31.622776601683796,5.0,1.0,5.0,0.41921538065602465,0.0016748002299735007
39.81071705534977,5.0,1.0,5.0,0.40507723160799036,0.0032656277987755528
50.11872336272725,5.0,1.0,5.0,0.3899884141968532,0.004772615664167631
63.0957344480193,5.0,1.0,5.0,0.37410703613970314,0.00619743766357346
79.43282347242821,5.0,1.0,5.0,0.3575979306395523,0.007541790704918221
100.0,5.0,1.0,5.0,0.3406292998894901,0.008807316469862337
125.89254117941688,5.0,1.0,5.0,0.32336914227528324,0.00999556008150712
158.48931924611142,5.0,1.0,5.0,0.305981635085371,0.0111079587502055
199.52623149688807,5.0,1.0,5.0,0.28862365650972494,0.012145852356950801
251.18864315095797,5.0,1.0,5.0,0.27144162418799295,0.013110507773791242
316.2277660168379,5.0,1.0,5.0,0.2545688036292245,0.014003149330848584
398.1071705534977,5.0,1.0,5.0,0.2381232019881143,0.014824989037210886
501.1872336272726,5.0,1.0,5.0,0.22220611619697364,0.015577251731855759
630.9573444801938,5.0,1.0,5.0,0.20690135531469342,0.016261192059587575
794.3282347242813,5.0,1.0,5.0,0.19227511087475604,0.016878101837188787
999.9999999999999,5.0,1.0,5.0,0.1783764105686151,0.017429307841917527
1258.9254117941687,5.0,1.0,5.0,0.16523806270619645,0.017916161218881944
1584.893192461114,5.0,1.0,5.0,0.15287798266951327,0.018340020522956968
1995.2623149688807,5.0,1.0,5.0,0.14130078752505404,0.01870223089086455
2511.88643150958,5.0,1.0,5.0,0.1304995493929428,0.019004102021306445
3162.2776601683795,5.0,1.0,5.0,0.12045760969803894,0.019246887586999235
3981.0717055349774,5.0,1.0,5.0,0.11115037244943456,0.019431768478880482
5011.872336272725,5.0,1.0,5.0,0.10254701277924358,0.019559841950371977
6309.573444801935,5.0,1.0,5.0,0.09461205510615257,0.01963211833575652
7943.282347242815,5.0,1.0,5.0,0.08730679199447132,0.01964952659214289
10000.0,5.0,1.0,5.0,0.08059052911741452,0.019612929473371683
12589.254117941686,5.0,1.0,5.0,0.07442165324342331,0.01952314868713155
15848.931924611143,5.0,1.0,5.0,0.06875852876154111,0.01938099990509777
19952.623149688807,5.0,1.0,5.0,0.0635602341263045,0.019187336978444807
25118.864315095798,5.0,1.0,5.0,0.058787153078574704,0.018943104149076892
31622.776601683792,5.0,1.0,5.0,0.05440143701365045,0.018649394441197162
39810.71705534978,5.0,1.0,5.0,0.050367354874193526,0.018307511784236702
50118.72336272726,5.0,1.0,5.0,0.04665154588255892,0.017919033791664613
63095.734448019364,5.0,1.0,5.0,0.04322318870029476,0.017485871556457883
79432.82347242814,5.0,1.0,5.0,0.040054098571289366,0.017010322397216063
99999.99999999999,5.0,1.0,5.0,0.037118761976151986,0.016495111284917346
125892.54117941686,5.0,1.0,5.0,0.03439431654717627,0.015943416784793905
158489.3192461114,5.0,1.0,5.0,0.031860482647757746,0.015358877830081592
199526.2314968881,5.0,1.0,5.0,0.029499452214664573,0.014745578539266752
251188.64315095794,5.0,1.0,5.0,0.027295740220946146,0.014108009579542422
316227.76601683797,5.0,1.0,5.0,0.025236004381487768,0.013451006188426876
398107.17055349774,5.0,1.0,5.0,0.023308839354104466,0.012779664753006908
501187.233627273,5.0,1.0,5.0,0.021504552488709437,0.012099241623301967
630957.3444801937,5.0,1.0,5.0,0.019814928917901948,0.011415039390896121
794328.2347242812,5.0,1.0,5.0,0.01823299424476206,0.010732286995646477
1000000.0,5.0,1.0,5.0,0.016752783094766775,0.010056020578770261
1258925.4117941686,5.0,1.0,5.0,0.015369121263191253,0.00939097190353649
1584893.1924611116,5.0,1.0,5.0,0.014077428105476039,0.008741470430646612
1995262.3149688807,5.0,1.0,5.0,0.012873544275366458,0.008111363868597444
2511886.431509586,5.0,1.0,5.0,0.011753588074586145,0.007503960392835499
3162277.6601683795,5.0,1.0,5.0,0.010713841737010324,0.006921993950354122
3981071.7055349774,5.0,1.0,5.0,0.009750667129666575,0.006367612347093185
5011872.336272718,5.0,1.0,5.0,0.008860448780829077,0.005842386329748217
6309573.444801937,5.0,1.0,5.0,0.008039560956614997,0.005347336742232218
7943282.347242836,5.0,1.0,5.0,0.007284354753661335,0.004882976117322666
10000000.000000002,5.0,1.0,5.0,0.006591160849190859,0.0044493607533209875
12589254.117941689,5.0,1.0,5.0,0.005956303597077298,0.004046149374113675
15848931.924611123,5.0,1.0,5.0,0.005376122496205753,0.00367266479937735
19952623.149688806,5.0,1.0,5.0,0.004846997590786118,0.003327955568262968
25118864.31509587,5.0,1.0,5.0,0.004365375999827511,0.0030108550758444035
31622776.60168379,5.0,1.0,5.0,0.003927797436628102,0.0027200364209058973
39810717.055349775,5.0,1.0,5.0,0.003530917209526136,0.0024540617684988644
50118723.362727195,5.0,1.0,5.0,0.003171525752851223,0.0022114255628272947
63095734.44801939,5.0,1.0,5.0,0.002846564200709562,0.0019905913649077454
79432823.47242837,5.0,1.0,5.0,0.002553135879310452,0.001790022428970756
100000000.0,5.0,1.0,5.0,0.002288513859980932,0.0016082063759934354
125892541.179417,5.0,1.0,5.0,0.0020501448955293562,0.0014436744829095598
158489319.24611136,5.0,1.0,5.0,0.0018356501713508808,0.0012950161960952073
199526231.4968881,5.0,1.0,5.0,0.0016428233547269224,0.001160889512732809
251188643.15095872,5.0,1.0,5.0,0.001469626435553795,0.0010400278679216564
316227766.01683795,5.0,1.0,5.0,0.0013141838319352848,0.0009312441315122816
398107170.55349815,5.0,1.0,5.0,0.0011747751952297745,0.0008334322670199504
501187233.62727195,5.0,1.0,5.0,0.0010498272995537533,0.0007455671438044181
630957344.4801942,5.0,1.0,5.0,0.0009379053466243351,0.0006667029290957936
794328234.7242844,5.0,1.0,5.0,0.0008377039625822651,0.0005959704227084948
1000000000.0000029,5.0,1.0,5.0,0.0007480381119997128,0.0005325736372522423
1258925411.794171,5.0,1.0,5.0,0.0006678341074166455,0.00047578587201069163
1584893192.4611251,5.0,1.0,5.0,0.0005961208513737045,0.0004249454802482056
1995262314.968881,5.0,1.0,5.0,0.0005320214123135144,0.00037945148775090807
2511886431.509586,5.0,1.0,5.0,0.0004747450057871529,0.00033875918472903215
3162277660.168384,5.0,1.0,5.0,0.0004235794277491154,0.00030237578336895176
3981071705.534988,5.0,1.0,5.0,0.00037788396682884385,0.00026985620875048723
5011872336.272755,5.0,1.0,5.0,0.0003370828067422471,0.00024079907090409573
6309573444.801974,5.0,1.0,5.0,0.0003006589178561975,0.0002148428498344603
7943282347.24286,5.0,1.0,5.0,0.00026814842777369316,0.00019166231277371944
10000000000.0,5.0,1.0,5.0,0.00023913545414506142,0.00017096517319134893
